["port 1","LEFT"]
["port 2","RIGHT"]
["port 3","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(101, 3)
2.0317867006470588e+14 2.5557281220734705e-06 7.9100252024624407e+00
2.0355655971764706e+14 2.6900165562412320e-06 7.9689679047466973e+00
2.0393444937058825e+14 2.8292476991337277e-06 8.0218666119956765e+00
2.0431233902352941e+14 2.9813396378837614e-06 8.0732061692908008e+00
2.0469022867647059e+14 3.1490248755323907e-06 8.1274819237956759e+00
2.0506811832941175e+14 3.3293591773426887e-06 8.1883722471065497e+00
2.0544600798235294e+14 3.5145085762186300e-06 8.2582274879137589e+00
2.0582389763529412e+14 3.6933626561320839e-06 8.3380145397752532e+00
2.0620178728823528e+14 3.8533676597691016e-06 8.4275893933749888e+00
2.0657967694117647e+14 3.9821467332916847e-06 8.5260800510237456e+00
2.0695756659411766e+14 4.0687307191715037e-06 8.6322247129697072e+00
2.0733545624705881e+14 4.1043947452901113e-06 8.7446068429668173e+00
2.0771334590000000e+14 4.0831626123382250e-06 8.8617910019525201e+00
2.0809123555294119e+14 4.0020462659334934e-06 8.9823858694477678e+00
2.0846912520588234e+14 3.8610721536956930e-06 9.1050611225442637e+00
2.0884701485882353e+14 3.6631305484986224e-06 9.2285375729907315e+00
2.0922490451176472e+14 3.4136742105241625e-06 9.3515622302205816e+00
2.0960279416470588e+14 3.1202890000567808e-06 9.4728736682185897e+00
2.0998068381764706e+14 2.7921593657378335e-06 9.5911575818692469e+00
2.1035857347058825e+14 2.4394542174895765e-06 9.7049852971656954e+00
2.1073646312352941e+14 2.0726625129386824e-06 9.8127132021167096e+00
2.1111435277647059e+14 1.7019132759419270e-06 9.9122805839104409e+00
2.1149224242941175e+14 1.3363250514910525e-06 1.0000712437670675e+01
2.1187013208235294e+14 9.8345896831803145e-07 1.0072624103058638e+01
2.1224802173529412e+14 6.4907642952194636e-07 1.0114394577911371e+01
2.1262591138823531e+14 3.3842769786105145e-07 1.0068265456091968e+01
2.1300380104117647e+14 9.2855755158103536e-08 9.1719297115509022e+00
2.1338169069411766e+14 2.6200449972409046e-07 7.6688161415385458e+00
2.1375958034705881e+14 5.1815550760284662e-07 7.5602238460249866e+00
2.1413747000000000e+14 7.7005368300523557e-07 7.5644081438788371e+00
("port 1","mode 1",1,"port 2",1,"transmission")
(101, 3)
1.7634850470588234e+14 6.4030243903531059e-01 6.2829537088158516e-01
1.7672639435882353e+14 6.4218257305138993e-01 7.2105606019054647e-01
1.7710428401176469e+14 6.4407323656462756e-01 8.1414481101151936e-01
1.7748217366470588e+14 6.4594074089750719e-01 9.0755669448812781e-01
1.7786006331764706e+14 6.4775319649485419e-01 1.0012784495155373e+00
1.7823795297058822e+14 6.4948123604671482e-01 1.0952897684513061e+00
1.7861584262352941e+14 6.5109848044505680e-01 1.1895646017630495e+00
1.7899373227647059e+14 6.5258177289095598e-01 1.2840723392286160e+00
1.7937162192941175e+14 6.5391124002368450e-01 1.3787787565670586e+00
1.7974951158235294e+14 6.5507026459352180e-01 1.4736466655045126e+00
1.8012740123529412e+14 6.5604546663276531e-01 1.5686362662786786e+00
1.8050529088823528e+14 6.5682678578922271e-01 1.6637052659085025e+00
1.8088318054117647e+14 6.5740773561843924e-01 1.7588088833669946e+00
1.8126107019411762e+14 6.5778586332123168e-01 1.8538999045556457e+00
1.8163895984705881e+14 6.5796340057882519e-01 1.9489289679691937e+00
1.8201684950000000e+14 6.5794803979251015e-01 2.0438452514594023e+00
1.8239473915294116e+14 6.5775372327214976e-01 2.1385976905914266e+00
1.8277262880588234e+14 6.5740129872571273e-01 2.2331367927186707e+00
1.8315051845882353e+14 6.5691887944571981e-01 2.3274170247940988e+00
1.8352840811176469e+14 6.5634175611283230e-01 2.4213996569590632e+00
1.8390629776470588e+14 6.5571174013463995e-01 2.5150558502583866e+00
1.8428418741764706e+14 6.5507587324959171e-01 2.6083696986950344e+00
1.8466207707058822e+14 6.5448450859236484e-01 2.7013408861726669e+00
1.8503996672352941e+14 6.5398884562111692e-01 2.7939866084674065e+00
1.8541785637647059e+14 6.5363807482034397e-01 2.8863424459381943e+00
1.8579574602941175e+14 6.5347634752571715e-01 2.9784619549904434e+00
1.8617363568235294e+14 6.5353982281380907e-01 3.0704148687885366e+00
1.8655152533529412e+14 6.5385405142736652e-01 3.1622839461891243e+00
1.8692941498823528e+14 6.5443193442113834e-01 3.2541606618627319e+00
1.8730730464117647e+14 6.5527244424289244e-01 3.3461400664688443e+00
1.8768519429411762e+14 6.5636022501133096e-01 3.4383152414071523e+00
1.8806308394705881e+14 6.5766610658291280e-01 3.5307718124132421e+00
1.8844097360000000e+14 6.5914848482922028e-01 3.6235829647910740e+00
1.8881886325294116e+14 6.6075544908609152e-01 3.7168053268449106e+00
1.8919675290588234e+14 6.6242748530245188e-01 3.8104759736526437e+00
1.8957464255882353e+14 6.6410055455024963e-01 3.9046106730904251e+00
1.8995253221176469e+14 6.6570934147847294e-01 3.9992033726571430e+00
1.9033042186470588e+14 6.6719048231717870e-01 4.0942268271348299e+00
1.9070831151764706e+14 6.6848561077619262e-01 4.1896342035758156e+00
1.9108620117058822e+14 6.6954409520537106e-01 4.2853614730460743e+00
1.9146409082352941e+14 6.7032537486796262e-01 4.3813304022742878e+00
1.9184198047647059e+14 6.7080083219284781e-01 4.4774519826218313e+00
1.9221987012941175e+14 6.7095515902699521e-01 4.5736301668408723e+00
1.9259775978235294e+14 6.7078718834404261e-01 4.6697658152084163e+00
1.9297564943529412e+14 6.7031017066730136e-01 4.7657607738277834e+00
1.9335353908823528e+14 6.6955147977795648e-01 4.8615220146514835e+00
1.9373142874117647e+14 6.6855173835777915e-01 4.9569657579804289e+00
1.9410931839411766e+14 6.6736336369154070e-01 5.0520214755867237e+00
1.9448720804705881e+14 6.6604854804054581e-01 5.1466356401375801e+00
